0.124,0.876,0.0,-0.4019
0.0,0.682,0.318,0.6369
0.0,0.814,0.186,0.4767
0.0,0.806,0.194,0.3818
0.0,0.763,0.237,0.4215
0.077,0.923,0.0,-0.1901
0.0,0.876,0.124,0.4019
0.0,1.0,0.0,0.0
0.0,0.833,0.167,0.25
0.0,1.0,0.0,0.0
0.286,0.569,0.145,-0.4084
0.0,0.784,0.216,0.0258
0.0,1.0,0.0,0.0
0.187,0.813,0.0,-0.5242
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.223,0.777,0.0,-0.743
0.0,0.784,0.216,0.0258
0.0,0.708,0.292,0.765
0.439,0.379,0.182,-0.5267
0.0,0.0,0.0,0.0
0.0,0.256,0.744,0.7003
0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0
0.286,0.569,0.145,-0.4084
0.0,1.0,0.0,0.0
0.0,0.784,0.216,0.0258
0.0,1.0,0.0,0.0
0.0,0.847,0.153,0.4019
0.0,0.888,0.112,0.34
0.0,0.865,0.135,0.3612
0.0,1.0,0.0,0.0
0.0,0.877,0.123,0.4201
0.133,0.867,0.0,-0.3818
0.0,0.465,0.535,0.3182
0.0,0.812,0.188,0.5267
0.176,0.561,0.263,0.2695
