0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.586,0.414,0.8834
0.0,1.0,0.0,0.0
0.0,0.778,0.222,0.4019
0.0,1.0,0.0,0.0
0.219,0.703,0.078,-0.5574
0.0,0.872,0.128,0.296
0.0,0.864,0.136,0.4549
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.162,0.838,0.0,-0.4019
0.0,0.833,0.167,0.34
0.0,0.818,0.182,0.4404
0.0,0.711,0.289,0.8074
0.0,0.899,0.101,0.2023
0.0,0.899,0.101,0.2023
0.0,0.854,0.146,0.34
0.195,0.805,0.0,-0.6808
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.854,0.146,0.34
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.185,0.714,0.101,-0.4588
0.0,0.926,0.074,0.1139
0.383,0.617,0.0,-0.4767
0.0,0.227,0.773,0.5267
0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.641,0.359,0.4215
0.0,0.227,0.773,0.5267
0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.227,0.773,0.5267
0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.227,0.773,0.5267
0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.641,0.359,0.4215
0.0,0.881,0.119,0.2263
0.278,0.722,0.0,-0.4019
0.0,0.815,0.185,0.3612
0.0,0.775,0.225,0.4926
0.0,0.854,0.146,0.34
0.0,0.838,0.162,0.4019
0.113,0.773,0.113,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.227,0.773,0.5267
0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.227,0.773,0.5267
0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.843,0.157,0.4199
0.161,0.734,0.106,-0.296
0.0,1.0,0.0,0.0
0.202,0.674,0.124,-0.3612
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.157,0.843,0.0,-0.4201
0.0,0.803,0.197,0.4019
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.121,0.769,0.11,-0.0516
0.0,1.0,0.0,0.0
0.0,0.818,0.182,0.4404
0.381,0.619,0.0,-0.5719
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.333,0.667,0.0,-0.7579
0.0,0.762,0.238,0.3612
0.0,1.0,0.0,0.0
0.181,0.819,0.0,-0.4753
0.0,1.0,0.0,0.0
0.145,0.855,0.0,-0.296
0.0,0.757,0.243,0.7269
0.0,1.0,0.0,0.0
0.123,0.773,0.105,-0.1027
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.676,0.324,0.6908
0.0,0.924,0.076,0.0382
0.0,1.0,0.0,0.0
0.0,0.842,0.158,0.4574
0.145,0.537,0.318,0.4939
0.0,1.0,0.0,0.0
0.365,0.635,0.0,-0.8481
0.0,0.867,0.133,0.25
0.0,1.0,0.0,0.0
0.0,0.927,0.073,0.2023
0.0,0.789,0.211,0.34
0.0,1.0,0.0,0.0
0.0,0.774,0.226,0.7297
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0
0.412,0.588,0.0,-0.5423
0.0,0.0,0.0,0.0
0.0,0.63,0.37,0.4466
0.0,1.0,0.0,0.0
0.365,0.635,0.0,-0.8481
0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.615,0.385,0.0,-0.9466
0.0,0.747,0.253,0.5267
