0.0,1.0,0.0,0.0
0.091,0.909,0.0,-0.1027
0.0,1.0,0.0,0.0
0.0,0.855,0.145,0.296
0.256,0.744,0.0,-0.6705
0.0,0.698,0.302,0.3818
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.076,0.761,0.163,0.3802
0.0,1.0,0.0,0.0
0.142,0.78,0.078,-0.3382
0.0,1.0,0.0,0.0
0.0,0.904,0.096,0.1779
0.0,1.0,0.0,0.0
0.0,0.862,0.138,0.34
0.355,0.645,0.0,-0.5267
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.803,0.197,0.4019
0.0,1.0,0.0,0.0
0.0,0.698,0.302,0.3818
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.709,0.291,0.5719
0.0,0.888,0.112,0.2846
0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.698,0.302,0.3818
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.838,0.162,0.4404
0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.65,0.35,0.8652
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.834,0.166,0.6114
0.0,0.915,0.085,0.0772
0.251,0.606,0.143,-0.3612
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.134,0.651,0.215,0.4596
0.0,0.662,0.338,0.8268
0.0,0.806,0.194,0.34
0.0,0.167,0.833,0.6114
0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.894,0.106,0.2263
0.436,0.564,0.0,-0.7346
0.14,0.86,0.0,-0.4767
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.769,0.231,0.2023
0.0,0.794,0.206,0.0772
0.0,1.0,0.0,0.0
0.336,0.545,0.119,-0.658
0.0,0.868,0.132,0.4404
0.247,0.753,0.0,-0.6037
0.0,1.0,0.0,0.0
0.0,0.727,0.273,0.4588
0.0,0.738,0.262,0.4939
0.0,0.727,0.273,0.4588
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.249,0.633,0.118,-0.6249
0.0,0.746,0.254,0.5267
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.13,0.87,0.0,-0.126
0.203,0.797,0.0,-0.4215
0.0,0.57,0.43,0.8765
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.861,0.139,0.2732
0.0,0.759,0.241,0.6908
0.0,1.0,0.0,0.0
0.0,0.851,0.149,0.4215
0.0,1.0,0.0,0.0
0.241,0.536,0.223,-0.0516
0.0,0.918,0.082,0.1779
0.0,0.891,0.109,0.296
0.231,0.769,0.0,-0.34
0.125,0.717,0.158,0.2247
0.0,1.0,0.0,0.0
0.0,0.672,0.328,0.6588
0.0,1.0,0.0,0.0
0.0,0.861,0.139,0.2732
0.0,0.573,0.427,0.8658
0.0,0.756,0.244,0.6369
0.0,0.75,0.25,0.7184
0.0,1.0,0.0,0.0
0.125,0.717,0.158,0.2247
0.0,0.901,0.099,0.2204
0.0,0.756,0.244,0.7003
0.243,0.679,0.079,-0.68
0.0,1.0,0.0,0.0
0.0,0.64,0.36,0.5228
0.0,0.702,0.298,0.6249
0.0,0.845,0.155,0.5106
0.0,0.867,0.133,0.3182
0.126,0.667,0.207,0.2732
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.776,0.224,0.6514
0.0,1.0,0.0,0.0
0.0,0.647,0.353,0.7184
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.656,0.344,0.6369
0.0,0.68,0.32,0.5106
0.167,0.833,0.0,-0.4588
0.0,1.0,0.0,0.0
0.163,0.748,0.088,-0.2732
0.0,0.588,0.412,0.6369
0.0,0.843,0.157,0.4215
0.0,1.0,0.0,0.0
0.0,0.798,0.202,0.5106
0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.167,0.833,0.0,-0.34
