0.0,1.0,0.0,0.0
0.345,0.655,0.0,-0.3875
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.099,0.704,0.197,0.4767
0.0,0.729,0.271,0.3818
0.0,0.472,0.528,0.6808
0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.7,0.3,0.4588
0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0
0.128,0.584,0.288,0.4767
0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.857,0.143,0.3612
0.0,0.894,0.106,0.3612
0.28,0.72,0.0,-0.6808
0.0,1.0,0.0,0.0
0.0,0.787,0.213,0.4019
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0
0.265,0.735,0.0,-0.6597
0.0,1.0,0.0,0.0
0.0,0.708,0.292,0.5106
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.281,0.719,0.0,-0.6908
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.87,0.13,0.4574
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0
0.118,0.796,0.087,-0.2263
0.0,0.698,0.302,0.7574
0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.732,0.268,0.5106
0.0,0.714,0.286,0.6607
0.0,0.678,0.322,0.2263
0.0,0.0,0.0,0.0
0.209,0.685,0.105,-0.2416
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.181,0.671,0.148,0.0382
0.0,1.0,0.0,0.0
0.337,0.663,0.0,-0.7263
0.0,0.0,0.0,0.0
0.31,0.69,0.0,-0.5574
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.882,0.118,0.34
0.141,0.742,0.117,0.0772
0.0,0.845,0.155,0.296
0.0,0.881,0.119,0.2263
0.0,0.787,0.213,0.2263
0.15,0.85,0.0,-0.5983
0.141,0.859,0.0,-0.3182
0.0,0.725,0.275,0.6486
0.0,1.0,0.0,0.0
0.09,0.621,0.288,0.5423
0.138,0.862,0.0,-0.4939
0.168,0.606,0.226,0.0654
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.87,0.13,0.34
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.717,0.283,0.745
0.173,0.71,0.117,-0.3127
0.184,0.816,0.0,-0.5256
0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.708,0.292,0.5106
0.0,0.496,0.504,0.9601
0.0,1.0,0.0,0.0
0.2,0.8,0.0,-0.5423
0.274,0.421,0.305,0.0772
0.281,0.719,0.0,-0.5994
0.0,1.0,0.0,0.0
0.0,0.808,0.192,0.6962
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.873,0.127,0.1531
0.0,0.656,0.344,0.743
0.157,0.843,0.0,-0.4215
0.0,0.854,0.146,0.34
0.0,0.812,0.188,0.4019
0.0,0.698,0.302,0.7574
0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.827,0.173,0.3182
0.0,0.866,0.134,0.1779
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.077,0.773,0.149,0.3182
0.0,0.714,0.286,0.8126
0.187,0.813,0.0,-0.5994
0.0,0.873,0.127,0.4404
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.337,0.523,0.14,-0.5267
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.629,0.371,0.6486
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.143,0.857,0.0,-0.4588
0.157,0.843,0.0,-0.4215
0.0,0.889,0.111,0.3612
0.0,1.0,0.0,0.0
0.0,0.864,0.136,0.0258
0.0,0.872,0.128,0.264
0.0,0.864,0.136,0.4574
0.0,1.0,0.0,0.0
0.0,0.765,0.235,0.6825
0.0,1.0,0.0,0.0
0.0,0.735,0.265,0.7574
0.0,1.0,0.0,0.0
0.0,0.492,0.508,0.4767
0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
