0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.165,0.835,0.8442
0.0,0.8,0.2,0.3612
0.0,0.175,0.825,0.5719
0.0,0.777,0.223,0.5106
0.0,0.777,0.223,0.5106
0.0,1.0,0.0,0.0
0.0,0.702,0.298,0.6249
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.717,0.283,0.7592
0.0,0.844,0.156,0.34
0.0,1.0,0.0,0.0
0.0,0.794,0.206,0.3802
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.722,0.278,0.4019
0.142,0.737,0.121,-0.1027
0.0,0.732,0.268,0.296
0.0,0.573,0.427,0.8658
0.0,1.0,0.0,0.0
0.237,0.763,0.0,-0.4767
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.759,0.241,0.6908
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.652,0.348,0.5859
0.0,1.0,0.0,0.0
0.167,0.833,0.0,-0.296
0.121,0.879,0.0,-0.296
0.0,0.714,0.286,0.34
0.0,0.861,0.139,0.4404
0.0,1.0,0.0,0.0
0.0,0.321,0.679,0.6408
0.105,0.664,0.23,0.4939
0.0,1.0,0.0,0.0
0.0,0.844,0.156,0.34
0.184,0.816,0.0,-0.4019
0.1,0.733,0.167,0.3164
0.0,0.819,0.181,0.6369
0.0,0.705,0.295,0.7418
0.0,0.533,0.467,0.8885
0.0,0.819,0.181,0.6369
0.0,0.872,0.128,0.296
0.0,0.748,0.252,0.4019
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.821,0.179,0.34
0.0,0.637,0.363,0.8388
0.0,0.748,0.252,0.4019
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.844,0.156,0.34
0.0,1.0,0.0,0.0
0.101,0.73,0.169,0.4135
0.187,0.813,0.0,-0.4576
0.0,1.0,0.0,0.0
0.0,0.821,0.179,0.34
0.0,0.875,0.125,0.4574
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.769,0.231,0.639
0.0,0.862,0.138,0.34
0.172,0.657,0.171,-0.0059
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0
0.412,0.588,0.0,-0.5423
0.0,0.0,0.0,0.0
0.0,0.63,0.37,0.4466
0.119,0.778,0.104,-0.0943
0.171,0.829,0.0,-0.3182
0.0,0.542,0.458,0.7755
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.325,0.675,0.0,-0.3412
0.0,1.0,0.0,0.0
0.0,0.854,0.146,0.34
0.0,0.723,0.277,0.8247
0.0,0.715,0.285,0.4199
0.0,1.0,0.0,0.0
0.0,0.695,0.305,0.784
0.0,1.0,0.0,0.0
0.315,0.685,0.0,-0.5562
0.0,1.0,0.0,0.0
0.0,0.833,0.167,0.34
0.134,0.866,0.0,-0.3875
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.796,0.204,0.516
0.353,0.594,0.053,-0.8908
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.252,0.748,0.0,-0.5719
0.0,0.854,0.146,0.34
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.312,0.573,0.115,-0.6289
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.232,0.357,0.411,0.25
0.196,0.804,0.0,-0.296
0.112,0.765,0.122,0.0516
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.708,0.292,0.5106
0.117,0.723,0.16,0.2796
0.0,0.866,0.134,0.1779
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.207,0.793,0.0,-0.5267
0.0,1.0,0.0,0.0
0.125,0.658,0.217,0.34
0.0,0.854,0.146,0.34
0.09,0.819,0.09,0.0018
0.0,0.854,0.146,0.4404
0.0,1.0,0.0,0.0
0.307,0.693,0.0,-0.4767
0.0,1.0,0.0,0.0
0.0,0.844,0.156,0.34
0.0,1.0,0.0,0.0
