0.0,0.543,0.457,0.7096
0.0,0.724,0.276,0.6523
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.128,0.642,0.23,0.4095
0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0
0.145,0.855,0.0,-0.296
0.0,0.862,0.138,0.4939
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.834,0.166,0.4574
0.189,0.694,0.117,-0.3952
0.0,0.641,0.359,0.7506
0.0,1.0,0.0,0.0
0.0,0.833,0.167,0.4215
0.0,0.874,0.126,0.3818
0.0,0.915,0.085,0.0772
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.826,0.174,0.6369
0.0,0.897,0.103,0.2924
0.0,0.806,0.194,0.5859
0.0,0.556,0.444,0.8555
0.0,0.726,0.274,0.5647
0.0,1.0,0.0,0.0
0.245,0.623,0.132,-0.4404
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.05,0.622,0.328,0.7717
0.0,0.778,0.222,0.6908
0.0,0.865,0.135,0.4215
0.0,1.0,0.0,0.0
0.0,0.834,0.166,0.4574
0.0,0.787,0.213,0.4215
0.231,0.769,0.0,-0.4019
0.0,1.0,0.0,0.0
0.0,0.893,0.107,0.2023
0.0,0.844,0.156,0.34
0.13,0.87,0.0,-0.3382
0.0,0.844,0.156,0.34
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.787,0.213,0.4215
0.213,0.693,0.094,-0.5267
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.821,0.179,0.34
0.301,0.602,0.096,-0.7269
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.775,0.225,0.4927
0.297,0.703,0.0,-0.765
0.0,1.0,0.0,0.0
0.0,0.874,0.126,0.3182
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.821,0.179,0.34
0.306,0.694,0.0,-0.296
0.0,1.0,0.0,0.0
